alert_id,alert_type,severity,risk_score,mmsi,timestamp,lat,lon,vessel_name,vessel_type,title,explanation,recommended_action,evidence,month
BKB-0021,SENSITIVE_ZONE,LOW,52,2884545463,2026-04-22T10:09:55+00:00,-10.582735,141.835581667,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 40.9 km; zone radius 80.0 km.,2026-04
BKB-0022,SENSITIVE_ZONE,LOW,52,29989678846,2026-04-24T06:04:51+00:00,-10.5742116667,142.248741667,,SAR,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.8 km; zone radius 80.0 km.,2026-04
BKB-0023,SENSITIVE_ZONE,LOW,52,9930281405,2026-04-26T05:33:30+00:00,-10.5814783333,142.24208,,Tug,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.2 km; zone radius 80.0 km.,2026-04
BKB-0024,SENSITIVE_ZONE,LOW,52,744673026,2026-04-26T12:12:05+00:00,-10.7392866667,142.407435,,Unknown,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 35.0 km; zone radius 80.0 km.,2026-04
BKB-0025,SENSITIVE_ZONE,LOW,52,8295314951,2026-04-27T21:50:08+00:00,-10.5890533333,142.216648333,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.1 km; zone radius 80.0 km.,2026-04
BKB-0026,SENSITIVE_ZONE,LOW,52,9389456606,2026-04-28T01:55:45+00:00,-10.58687,142.219405,,Passenger,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.9 km; zone radius 80.0 km.,2026-04
BKB-0027,SENSITIVE_ZONE,LOW,52,22459109467,2026-04-28T03:34:28+00:00,-10.5834733333,142.227625,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.8 km; zone radius 80.0 km.,2026-04
BKB-0028,SENSITIVE_ZONE,LOW,52,36563850833,2026-04-28T12:19:57+00:00,-10.559535,142.28233,,Sailing,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 11.2 km; zone radius 80.0 km.,2026-04
BKB-0029,SENSITIVE_ZONE,LOW,52,1539738270,2026-04-29T01:09:57+00:00,-10.5863316667,142.198181667,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.6 km; zone radius 80.0 km.,2026-04
BKB-0030,SENSITIVE_ZONE,LOW,52,40410511781,2026-04-29T07:04:40+00:00,-10.7409833333,141.595463333,,Sailing,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 71.3 km; zone radius 80.0 km.,2026-04
BKB-0031,SENSITIVE_ZONE,LOW,52,399878,2026-04-29T08:59:37+00:00,-10.5711283333,142.071255,,Pilot,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 16.1 km; zone radius 80.0 km.,2026-04
BKB-0032,SENSITIVE_ZONE,LOW,52,18797721,2026-04-29T19:39:20+00:00,-10.58291,142.159051667,,Unknown,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.2 km; zone radius 80.0 km.,2026-04
BKB-0033,SENSITIVE_ZONE,LOW,52,8339052490,2026-04-30T08:03:02+00:00,-10.5863166667,142.221498333,,Pilot,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.9 km; zone radius 80.0 km.,2026-04
BKB-0034,SENSITIVE_ZONE,LOW,52,15952,2026-04-30T22:33:46+00:00,-10.7956516667,142.336233333,,Cargo,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 36.1 km; zone radius 80.0 km.,2026-04
BKB-0035,SENSITIVE_ZONE,LOW,52,31300004461,2026-04-30T22:34:57+00:00,-10.5894583333,142.231526667,,Law_enforcement,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.5 km; zone radius 80.0 km.,2026-04
BKB-0036,SENSITIVE_ZONE,LOW,52,19978640788,2026-04-30T23:19:10+00:00,-10.58644,142.221538333,,Pilot,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.9 km; zone radius 80.0 km.,2026-04
BKB-0037,SENSITIVE_ZONE,LOW,52,19161811333,2026-04-30T23:19:50+00:00,-10.19984,142.35904,,Cargo,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 37.6 km; zone radius 80.0 km.,2026-04
BKB-0038,SENSITIVE_ZONE,LOW,52,3220567378,2026-04-30T23:24:27+00:00,-10.7961733333,142.790131667,,Cargo,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 72.4 km; zone radius 80.0 km.,2026-04
BKB-0039,SENSITIVE_ZONE,LOW,52,20646392196,2026-04-30T23:24:52+00:00,-10.5849566667,142.239791667,,Other,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 10.4 km; zone radius 80.0 km.,2026-04
BKB-0040,SENSITIVE_ZONE,LOW,52,27442111294,2026-04-30T23:25:38+00:00,-10.58663,142.219488333,,Passenger,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.9 km; zone radius 80.0 km.,2026-04
BKB-0041,SENSITIVE_ZONE,LOW,52,4975107535,2026-04-30T23:33:10+00:00,-10.5863633333,142.221916667,,Law_enforcement,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.9 km; zone radius 80.0 km.,2026-04
BKB-0042,SENSITIVE_ZONE,LOW,52,3081688885,2026-04-30T23:33:11+00:00,-10.5861533333,142.221455,,Pilot,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.9 km; zone radius 80.0 km.,2026-04
BKB-0043,SENSITIVE_ZONE,LOW,52,1401471447,2026-04-30T23:40:07+00:00,-10.6972166667,142.636983333,,Cargo,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 52.6 km; zone radius 80.0 km.,2026-04
BKB-0044,SENSITIVE_ZONE,LOW,52,32455410765,2026-04-30T23:40:12+00:00,-10.597565,142.23904,,Pleasure,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 11.7 km; zone radius 80.0 km.,2026-04
BKB-0045,SENSITIVE_ZONE,LOW,52,1437273297,2026-04-30T23:49:57+00:00,-10.5061133333,142.254131667,,Cargo,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 6.0 km; zone radius 80.0 km.,2026-04
BKB-0046,SENSITIVE_ZONE,LOW,52,3277236545,2026-04-30T23:56:52+00:00,-10.5868616667,142.219348333,,Passenger,Presence inside Torres Strait illustrative fisheries focus area,"The vessel is inside an illustrative monitoring zone. This is contextual enrichment, not an allegation of wrongdoing.",Use as a contextual feature alongside gap/loitering/rendezvous alerts rather than as a standalone escalation trigger.,Distance to zone centre 9.9 km; zone radius 80.0 km.,2026-04
BKB-0001,AIS_GAP,HIGH,95,1057907993,2026-05-22T18:49:47+00:00,-11.4426383333,142.982891667,,Other,AIS gap of 450.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-05-04T00:29:22+00:00 → current point 2026-05-22T18:49:47+00:00 (450.3 h silence).,2026-05
BKB-0002,AIS_GAP,HIGH,95,10815164921,2026-05-28T01:53:46+00:00,-10.71248,142.626063333,,Sailing,AIS gap of 18.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-05-27T06:58:32+00:00 → current point 2026-05-28T01:53:46+00:00 (18.9 h silence).,2026-05
